EventTime,UserID,EventName,EventSource,AWSRegion,Region,SourceIPAddress,MFA_Used,Resource,EventDetail,ComplianceLabel,RawLog,Anomaly Score,DriftFlag,DriftReason,RemediationStep
2026-04-01T08:49:55.138790+00:00,user-047,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,172.16.141.14,True,IAM User,User logged in with MFA,Compliant,2026-04-01T08:49:55.138790+00:00 signin.amazonaws.com ConsoleLogin by user-047 in us-west-2; MFA=True; User logged in with MFA,-0.3464031828706868,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T20:58:38.138790+00:00,user-061,PutBucketPublicAccessBlock,s3.amazonaws.com,ap-south-1,ap-south-1,172.16.22.14,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T20:58:38.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-061 in ap-south-1; MFA=True; S3 public access block enabled,-0.3333391898770894,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-29T18:50:22.138790+00:00,user-027,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.232.12,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-29T18:50:22.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-027 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.34332370887281294,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T15:39:12.138790+00:00,user-069,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,10.0.248.132,True,IAM User,User logged in with MFA,Compliant,2026-03-28T15:39:12.138790+00:00 signin.amazonaws.com ConsoleLogin by user-069 in us-west-2; MFA=True; User logged in with MFA,-0.34029390565920825,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T19:40:52.138790+00:00,user-057,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,172.16.166.59,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T19:40:52.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-057 in eu-west-1; MFA=True; S3 public access block enabled,-0.34819388724389744,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-29T14:41:06.138790+00:00,user-030,PutBucketAcl,s3.amazonaws.com,us-east-1,us-east-1,54.240.102.97,False,S3 Bucket,Bucket ACL set to public-read,Non-Compliant,2026-03-29T14:41:06.138790+00:00 s3.amazonaws.com PutBucketAcl by user-030 in us-east-1; MFA=False; Bucket ACL set to public-read,-0.3474035759473824,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-27T09:26:48.138790+00:00,user-061,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,54.240.74.56,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-27T09:26:48.138790+00:00 s3.amazonaws.com CreateBucket by user-061 in ap-south-1; MFA=False; Public S3 bucket created,-0.3394510341606762,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-31T06:24:17.138790+00:00,user-023,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,172.16.234.185,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T06:24:17.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-023 in ap-south-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.35224346367973236,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-30T19:27:17.138790+00:00,user-035,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,172.16.16.178,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-30T19:27:17.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-035 in us-west-2; MFA=True; Security group updated with restricted source CIDR,-0.32928720380240417,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T09:12:58.138790+00:00,user-018,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,54.240.214.44,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T09:12:58.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-018 in us-east-1; MFA=True; Security group updated with restricted source CIDR,-0.33788659253010916,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T19:07:00.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,3.91.117.23,False,Root Account,Root login without MFA,Non-Compliant,2026-03-28T19:07:00.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA,-0.35477023071274805,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T08:24:32.138790+00:00,user-028,DisableKey,kms.amazonaws.com,ap-south-1,ap-south-1,192.168.7.187,True,KMS Key,Unused KMS key disabled per key lifecycle policy,Compliant,2026-04-01T08:24:32.138790+00:00 kms.amazonaws.com DisableKey by user-028 in ap-south-1; MFA=True; Unused KMS key disabled per key lifecycle policy,-0.3347491500733012,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T00:06:12.138790+00:00,user-032,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,3.91.113.229,True,S3 Bucket,S3 public access block enabled,Compliant,2026-04-01T00:06:12.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-032 in eu-west-1; MFA=True; S3 public access block enabled,-0.35113593385485603,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-31T19:18:15.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,10.0.20.254,False,Root Account,Root login without MFA,Non-Compliant,2026-03-31T19:18:15.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=False; Root login without MFA,-0.3557220756418589,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T13:13:00.138790+00:00,user-055,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,10.0.231.127,True,IAM User,User logged in with MFA,Compliant,2026-04-01T13:13:00.138790+00:00 signin.amazonaws.com ConsoleLogin by user-055 in ap-south-1; MFA=True; User logged in with MFA,-0.33388378955356884,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T08:16:28.138790+00:00,user-053,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.151.62,True,IAM User,User logged in with MFA,Compliant,2026-03-28T08:16:28.138790+00:00 signin.amazonaws.com ConsoleLogin by user-053 in us-west-2; MFA=True; User logged in with MFA,-0.34116948208426423,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-30T10:24:34.138790+00:00,user-003,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,172.16.235.220,True,IAM User,User logged in with MFA,Compliant,2026-03-30T10:24:34.138790+00:00 signin.amazonaws.com ConsoleLogin by user-003 in ap-south-1; MFA=True; User logged in with MFA,-0.3444327500035067,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T09:59:47.138790+00:00,user-059,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,54.240.94.203,True,IAM User,User logged in with MFA,Compliant,2026-03-28T09:59:47.138790+00:00 signin.amazonaws.com ConsoleLogin by user-059 in ap-south-1; MFA=True; User logged in with MFA,-0.34114504636708515,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T09:43:25.138790+00:00,user-001,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-east-1,us-east-1,192.168.16.76,False,Security Group,Security group opened to 0.0.0.0/0 on port 22,Non-Compliant,2026-03-31T09:43:25.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-001 in us-east-1; MFA=False; Security group opened to 0.0.0.0/0 on port 22,-0.35452932051803865,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-27T17:12:01.138790+00:00,user-070,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,3.91.171.189,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-03-27T17:12:01.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-070 in us-west-2; MFA=True; Security group updated with restricted source CIDR,-0.33629942674682717,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-28T01:56:26.138790+00:00,user-047,CreateAccessKey,iam.amazonaws.com,us-east-1,us-east-1,54.240.187.120,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-28T01:56:26.138790+00:00 iam.amazonaws.com CreateAccessKey by user-047 in us-east-1; MFA=False; Long-lived IAM access key created without approval,-0.36025351744423834,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-02T12:22:44.138790+00:00,user-047,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,us-west-2,us-west-2,10.0.104.36,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-02T12:22:44.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-047 in us-west-2; MFA=True; Security group updated with restricted source CIDR,-0.346275841698332,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T12:59:26.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-east-1,us-east-1,3.91.107.193,False,Root Account,Root login without MFA,Non-Compliant,2026-04-01T12:59:26.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-east-1; MFA=False; Root login without MFA,-0.3557220756418589,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-29T23:29:35.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.216.71,False,Root Account,Root login without MFA,Non-Compliant,2026-03-29T23:29:35.138790+00:00 signin.amazonaws.com ConsoleLogin by root in eu-west-1; MFA=False; Root login without MFA,-0.3542902295471883,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T15:14:35.138790+00:00,user-045,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,3.91.62.121,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T15:14:35.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-045 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.3314345198247717,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T04:50:58.138790+00:00,user-038,CreateAccessKey,iam.amazonaws.com,ap-south-1,ap-south-1,10.0.96.229,False,IAM User,Long-lived IAM access key created without approval,Non-Compliant,2026-03-31T04:50:58.138790+00:00 iam.amazonaws.com CreateAccessKey by user-038 in ap-south-1; MFA=False; Long-lived IAM access key created without approval,-0.3589292090984815,Normal,MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-28T21:42:07.138790+00:00,user-011,CreateBucket,s3.amazonaws.com,ap-south-1,ap-south-1,192.168.39.28,False,S3 Bucket,Public S3 bucket created,Non-Compliant,2026-03-28T21:42:07.138790+00:00 s3.amazonaws.com CreateBucket by user-011 in ap-south-1; MFA=False; Public S3 bucket created,-0.3513294821343265,Normal,MFA not used for a sensitive action; S3 action indicates possible public exposure,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-28T13:27:18.138790+00:00,user-019,ConsoleLogin,signin.amazonaws.com,ap-south-1,ap-south-1,172.16.11.76,True,IAM User,User logged in with MFA,Compliant,2026-03-28T13:27:18.138790+00:00 signin.amazonaws.com ConsoleLogin by user-019 in ap-south-1; MFA=True; User logged in with MFA,-0.3493264569161931,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-03-31T19:59:28.138790+00:00,user-061,PutBucketPublicAccessBlock,s3.amazonaws.com,eu-west-1,eu-west-1,54.240.10.75,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-31T19:59:28.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-061 in eu-west-1; MFA=True; S3 public access block enabled,-0.3353825583100273,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
2026-03-31T17:32:00.138790+00:00,user-030,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,3.91.175.168,True,IAM User,User logged in with MFA,Compliant,2026-03-31T17:32:00.138790+00:00 signin.amazonaws.com ConsoleLogin by user-030 in eu-west-1; MFA=True; User logged in with MFA,-0.33963570823511574,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T07:01:25.138790+00:00,user-063,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,ap-south-1,ap-south-1,192.168.67.230,True,Security Group,Security group updated with restricted source CIDR,Compliant,2026-04-01T07:01:25.138790+00:00 ec2.amazonaws.com AuthorizeSecurityGroupIngress by user-063 in ap-south-1; MFA=True; Security group updated with restricted source CIDR,-0.3328824949615848,Normal,rare combination of categorical feature values,"Review IAM permissions, tighten least privilege, and verify change approvals."
2026-04-01T14:39:55.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,us-west-2,us-west-2,192.168.147.198,False,Root Account,Root login without MFA,Non-Compliant,2026-04-01T14:39:55.138790+00:00 signin.amazonaws.com ConsoleLogin by root in us-west-2; MFA=False; Root login without MFA,-0.35477023071274805,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-04-01T06:25:03.138790+00:00,root,ConsoleLogin,signin.amazonaws.com,eu-west-1,eu-west-1,172.16.82.183,False,Root Account,Root login without MFA,Non-Compliant,2026-04-01T06:25:03.138790+00:00 signin.amazonaws.com ConsoleLogin by root in eu-west-1; MFA=False; Root login without MFA,-0.3542902295471883,Normal,event performed by root account; MFA not used for a sensitive action,Enforce MFA via IAM policy and block sensitive APIs without MFA context.
2026-03-28T16:35:17.138790+00:00,user-023,PutBucketPublicAccessBlock,s3.amazonaws.com,us-west-2,us-west-2,172.16.59.11,True,S3 Bucket,S3 public access block enabled,Compliant,2026-03-28T16:35:17.138790+00:00 s3.amazonaws.com PutBucketPublicAccessBlock by user-023 in us-west-2; MFA=True; S3 public access block enabled,-0.3469490602918432,Normal,S3 action indicates possible public exposure,Enable S3 Block Public Access and apply restrictive bucket policies.
